"Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
50,"No","Frequently","R&D",2,"Bachelor","Marketing","Very High","Female","High","4","ManufacturingDir","Low","Married",17856,2,"Yes",22,"High","1",32,3,"High",2,2,2,2
28,"No","Non-Travel","R&D",19,"Master","Marketing","Very High","Male","Medium","1","LabTech","Low","Married",3196,1,"Yes",12,"High","3",6,2,"High",6,5,3,3
46,"No","Non-Travel","R&D",15,"College","Other","Very High","Male","High","5","Mgr","Medium","Married",19081,5,"Yes",11,"Low","1",25,2,"High",4,2,0,3
35,"No","Non-Travel","HR",17,"Master","Other","High","Male","High","2","ResearchDir","Low","Married",8966,3,"No",15,"Very High","3",15,2,"High",7,7,1,7
24,"Yes","Non-Travel","R&D",17,"College","Other","Very High","Female","High","1","LabTech","Medium","Married",2210,1,"Yes",13,"Low","1",1,3,"Low",1,0,0,0
33,"No","Frequently","HR",25,"Bachelor","Marketing","Medium","Female","High","2","ResearchDir","High","Married",4539,1,"Yes",12,"Low","1",10,3,"Medium",10,7,0,1
36,"No","Non-Travel","R&D",6,"Master","Other","High","Male","Low","1","LabTech","High","Single",2741,1,"Yes",14,"High","1",7,4,"High",7,7,1,7
30,"No","Non-Travel","R&D",7,"Master","Other","High","Male","High","2","LabTech","High","Single",3491,1,"Yes",13,"Low","3",10,4,"Medium",10,7,8,9
44,"No","Non-Travel","R&D",29,"Master","Tech","Very High","Male","High","2","SalesRep","Very High","Divorced",4541,1,"Yes",25,"Medium","0",20,3,"High",20,11,13,17
20,"No","Non-Travel","HR",21,"Bachelor","Medical","High","Male","Very High","1","HR Personnel","Very High","Divorced",2678,1,"Yes",17,"Very High","0",2,2,"High",2,1,2,2
46,"No","Non-Travel","R&D",2,"Master","HR","Very High","Male","High","2","HealthcareRep","Very High","Single",7379,2,"Yes",11,"High","1",12,3,"Medium",6,3,1,4
42,"No","Rarely","Sales",2,"Doctor","Marketing","Very High","Male","Very High","2","ResearchSci","Low","Married",6272,7,"Yes",16,"Low","1",10,3,"Very High",4,3,0,3
60,"No","Non-Travel","HR",7,"Master","Medical","Medium","Male","Very High","2","ResearchDir","Very High","Single",5220,0,"No",18,"Medium","1",12,3,"High",11,7,1,9
32,"No","Frequently","R&D",13,"Bachelor","Tech","High","Female","Medium","1","LabTech","Medium","Married",2743,1,"Yes",20,"High","1",2,2,"High",2,2,2,2
32,"No","Frequently","R&D",2,"College","Other","Very High","Female","High","2","SalesRep","High","Divorced",4998,4,"No",14,"Very High","0",10,2,"High",8,7,0,7
36,"No","Non-Travel","R&D",1,"Bachelor","HR","High","Female","Low","3","HealthcareRep","Low","Single",10252,2,"No",21,"High","1",17,2,"High",7,7,7,7
33,"No","Non-Travel","R&D",9,"Bachelor","Marketing","Low","Male","High","1","SalesRep","Very High","Married",2781,0,"Yes",13,"Medium","1",15,5,"High",14,10,4,10
40,"No","Non-Travel","HR",10,"Bachelor","HR","Medium","Female","Medium","2","ResearchDir","Medium","Single",6852,7,"Yes",12,"Medium","1",7,2,"Very High",5,1,1,3
25,"No","Non-Travel","HR",10,"Master","Other","High","Male","High","2","ResearchDir","Very High","Divorced",4950,0,"Yes",14,"Medium","0",5,4,"High",4,3,1,1
30,"No","Non-Travel","R&D",1,"Bachelor","Marketing","Very High","Male","High","1","SalesRep","Medium","Married",3579,0,"No",21,"Low","1",12,2,"High",11,9,5,7
42,"No","Frequently","R&D",26,"Doctor","Marketing","Low","Female","High","3","Mgr","Low","Married",13191,3,"No",17,"High","0",20,6,"High",1,0,0,0
35,"No","Rarely","HR",8,"College","Medical","High","Female","Medium","3","ResearchDir","Very High","Married",10377,4,"No",11,"Medium","1",16,6,"Medium",13,2,4,12
27,"No","Non-Travel","R&D",14,"Bachelor","Other","Low","Male","High","1","SalesRep","Low","Married",2235,1,"No",14,"Very High","2",9,3,"Medium",9,7,6,8
54,"No","Frequently","R&D",1,"Master","Other","Very High","Female","High","3","HealthcareRep","High","Single",10502,7,"Yes",17,"Low","1",33,2,"Low",5,4,1,4
44,"No","Non-Travel","R&D",2,"Below College","Other","Low","Female","Very High","1","SalesRep","Very High","Married",2011,1,"Yes",13,"Very High","1",10,5,"High",10,5,7,7
19,"Yes","Rarely","R&D",10,"Bachelor","Marketing","Low","Female","Medium","1","SalesRep","Medium","Divorced",1859,1,"No",25,"Medium","0",1,2,"Very High",1,1,0,0
29,"No","Non-Travel","R&D",1,"Bachelor","Other","Low","Female","High","1","SalesRep","Very High","Single",3760,1,"Yes",15,"Low","3",3,5,"High",3,2,1,2
54,"No","Non-Travel","R&D",3,"Bachelor","Other","Very High","Male","High","4","Mgr","Very High","Married",17779,3,"Yes",14,"Low","0",36,2,"High",10,9,0,9
31,"No","Non-Travel","R&D",11,"College","Marketing","High","Male","High","2","SalesExec","Low","Married",6833,1,"No",12,"Very High","0",6,2,"Medium",6,5,0,1
31,"No","Non-Travel","R&D",24,"Bachelor","Marketing","High","Female","Medium","2","SalesExec","Low","Divorced",6812,1,"Yes",19,"Medium","0",10,2,"High",10,9,1,8
59,"No","Non-Travel","HR",3,"Bachelor","Other","High","Female","Medium","2","ResearchDir","Very High","Divorced",5171,5,"Yes",17,"Very High","0",13,2,"High",6,1,0,5
43,"No","Non-Travel","R&D",3,"Bachelor","Other","High","Male","Low","5","Mgr","Very High","Married",19740,3,"Yes",14,"Medium","1",25,2,"High",8,7,0,7
49,"No","Non-Travel","R&D",4,"College","Marketing","Low","Male","Medium","5","ManufacturingDir","High","Married",18711,2,"Yes",13,"High","1",23,2,"Very High",1,0,0,0
36,"No","Frequently","R&D",3,"Bachelor","HR","High","Male","High","1","SalesRep","Medium","Married",3692,1,"Yes",12,"High","0",12,2,"Medium",11,10,0,7
48,"No","Non-Travel","R&D",2,"College","HR","Very High","Male","Very High","1","LabTech","Medium","Divorced",2559,5,"Yes",11,"High","0",7,4,"Medium",1,0,0,0
27,"No","Non-Travel","R&D",4,"College","Other","Low","Male","High","1","SalesRep","High","Single",2517,1,"Yes",11,"Medium","3",5,2,"High",5,3,0,3
29,"No","Non-Travel","R&D",7,"Bachelor","Other","High","Male","High","2","SalesExec","Very High","Single",6623,1,"No",11,"Medium","2",6,2,"High",6,0,1,0
48,"No","Non-Travel","R&D",1,"Bachelor","Other","Very High","Male","Medium","5","Mgr","Very High","Divorced",18265,6,"Yes",12,"High","0",25,3,"Very High",1,0,0,0
29,"No","Non-Travel","R&D",1,"Bachelor","Other","Very High","Female","Medium","4","Mgr","Very High","Single",16124,3,"Yes",14,"Medium","2",9,2,"Medium",7,7,1,7
34,"No","Non-Travel","R&D",20,"Bachelor","HR","High","Female","Very High","1","SalesRep","High","Married",2585,0,"Yes",17,"Very High","0",2,5,"Medium",1,0,0,0
44,"No","Non-Travel","HR",5,"Bachelor","Medical","Medium","Male","High","5","ManufacturingDir","Medium","Married",18213,7,"Yes",11,"High","1",26,5,"High",22,9,3,10
33,"No","Non-Travel","HR",10,"Doctor","Medical","Very High","Male","Very High","3","ResearchDir","High","Single",8380,0,"No",14,"Very High","2",10,3,"High",9,8,0,8
19,"No","Non-Travel","R&D",25,"Bachelor","Other","Medium","Female","Very High","1","SalesRep","Very High","Divorced",2994,1,"No",12,"Very High","0",1,2,"High",1,0,0,1
23,"No","Non-Travel","R&D",1,"College","Other","Very High","Male","High","1","SalesRep","High","Married",1223,1,"Yes",22,"Very High","1",1,2,"High",1,0,0,1
25,"Yes","Frequently","HR",24,"Below College","Other","High","Male","Low","1","HR Personnel","Very High","Divorced",1118,1,"No",14,"Very High","0",1,4,"High",1,0,1,0
26,"No","Non-Travel","R&D",4,"College","Other","High","Male","High","1","SalesRep","Very High","Divorced",2875,1,"No",20,"Medium","0",8,2,"Medium",8,5,2,2
45,"Yes","Non-Travel","HR",2,"Bachelor","Medical","Low","Female","Low","5","ManufacturingDir","Medium","Divorced",18824,2,"No",16,"Low","0",26,2,"High",24,10,1,11
55,"No","Rarely","R&D",8,"Below College","Marketing","Very High","Male","Medium","4","SalesExec","Medium","Single",13577,1,"No",15,"Very High","1",34,3,"High",33,9,15,0
21,"Yes","Frequently","R&D",10,"College","Other","Low","Female","Medium","1","LabTech","High","Divorced",2625,1,"Yes",20,"High","0",2,2,"Low",2,2,2,2
46,"No","Non-Travel","HR",4,"College","Medical","Very High","Female","Medium","5","ManufacturingDir","Medium","Married",18789,2,"Yes",14,"High","1",26,2,"High",11,4,0,8
34,"No","Non-Travel","HR",2,"Bachelor","Medical","High","Female","High","2","ResearchDir","Low","Divorced",4538,0,"No",12,"Very High","0",4,3,"High",3,2,0,2
51,"No","Frequently","HR",9,"Bachelor","Other","Very High","Male","High","5","ManufacturingDir","Medium","Single",19847,4,"No",24,"Low","1",31,5,"Medium",29,10,11,10
59,"No","Non-Travel","R&D",18,"Master","Marketing","Very High","Male","High","3","HealthcareRep","Very High","Divorced",10512,6,"Yes",12,"Very High","0",25,6,"Medium",9,7,5,4
34,"No","Frequently","R&D",19,"Bachelor","Marketing","High","Female","High","2","LabTech","Medium","Single",4444,4,"Yes",13,"High","2",15,2,"Very High",11,8,5,10
28,"No","Frequently","R&D",1,"Master","Marketing","Very High","Male","High","1","LabTech","High","Divorced",2154,0,"No",11,"High","0",5,2,"Medium",4,2,0,2
44,"No","Non-Travel","R&D",4,"College","Other","High","Male","Very High","5","ManufacturingDir","Low","Single",19190,1,"Yes",14,"Very High","2",26,4,"Medium",25,9,14,13
34,"No","Frequently","Sales",11,"Bachelor","Other","High","Male","Medium","2","ResearchSci","Medium","Married",4490,4,"Yes",11,"Very High","2",14,5,"Very High",10,9,1,8
35,"No","Non-Travel","R&D",6,"Below College","Other","High","Male","High","1","SalesRep","High","Married",3506,0,"No",14,"Very High","0",4,3,"High",3,2,2,2
42,"No","Non-Travel","R&D",7,"Master","Marketing","Medium","Female","Very High","2","SalesRep","Medium","Married",2372,6,"No",16,"Very High","0",18,2,"High",1,0,0,0
43,"No","Non-Travel","HR",4,"Master","Medical","Very High","Female","Medium","3","ResearchDir","Very High","Divorced",10231,3,"Yes",14,"Very High","0",23,3,"Very High",21,7,15,17
36,"No","Non-Travel","R&D",2,"Master","Other","High","Female","High","2","HealthcareRep","Medium","Divorced",5410,9,"No",11,"Very High","0",18,2,"High",16,14,5,12
44,"Yes","Non-Travel","R&D",15,"Bachelor","Marketing","Low","Female","High","3","SalesExec","Very High","Married",7978,1,"Yes",11,"Very High","1",10,2,"High",10,7,0,5
28,"No","Frequently","R&D",2,"Bachelor","Other","Very High","Male","Medium","1","LabTech","Very High","Married",3867,1,"No",12,"Medium","1",2,2,"High",2,2,2,2
51,"No","Frequently","R&D",6,"College","Marketing","Medium","Female","Medium","1","LabTech","High","Divorced",2838,0,"Yes",14,"Medium","0",8,6,"Medium",7,0,7,7
30,"No","Rarely","R&D",9,"College","Marketing","High","Female","High","2","HealthcareRep","High","Divorced",4695,7,"No",18,"High","0",10,3,"High",8,4,1,7
29,"Yes","Non-Travel","R&D",7,"Bachelor","HR","Medium","Female","High","1","LabTech","High","Single",3339,3,"No",13,"Low","2",10,2,"High",7,7,7,7
28,"No","Non-Travel","R&D",1,"Bachelor","HR","Very High","Male","High","1","SalesRep","Low","Divorced",2080,2,"Yes",11,"Medium","0",5,2,"Medium",3,2,1,2
25,"No","Non-Travel","R&D",1,"Bachelor","Marketing","Very High","Female","High","1","SalesRep","Medium","Divorced",2096,1,"Yes",18,"Very High","0",2,3,"Medium",2,2,2,1
32,"No","Non-Travel","HR",8,"Bachelor","Marketing","High","Male","Very High","2","ResearchDir","Very High","Married",6209,1,"Yes",15,"High","2",10,4,"Very High",10,7,0,8
45,"No","Frequently","R&D",25,"Bachelor","Marketing","Medium","Female","High","5","ManufacturingDir","Medium","Divorced",18061,3,"Yes",22,"High","0",22,4,"High",0,0,0,0
39,"No","Non-Travel","R&D",13,"Master","Marketing","High","Female","Medium","4","ManufacturingDir","Medium","Single",17123,6,"No",13,"Very High","2",21,4,"High",19,9,15,2
58,"No","Non-Travel","R&D",23,"Master","Other","Low","Male","High","1","SalesRep","High","Single",2372,1,"Yes",12,"Very High","2",2,3,"High",2,2,2,2
32,"Yes","Non-Travel","R&D",7,"College","Other","Very High","Male","High","2","LabTech","High","Married",4883,1,"Yes",18,"Low","1",10,3,"High",10,4,1,1
39,"Yes","Non-Travel","R&D",23,"Bachelor","Marketing","High","Male","High","1","SalesRep","Low","Divorced",3904,0,"Yes",13,"Low","0",6,2,"High",5,2,0,3
30,"No","Non-Travel","R&D",6,"Bachelor","HR","Low","Female","Medium","2","LabTech","Very High","Married",4627,0,"Yes",12,"Low","1",10,6,"High",9,2,6,7
36,"No","Non-Travel","R&D",10,"Master","HR","Very High","Female","High","3","SalesExec","High","Married",7094,3,"Yes",12,"Low","0",10,0,"High",7,7,1,7
46,"No","Non-Travel","Sales",1,"College","Other","Very High","Female","High","1","ResearchSci","Low","Divorced",3423,6,"Yes",12,"High","0",10,3,"Very High",7,6,5,7
28,"No","Rarely","R&D",1,"Bachelor","Other","High","Female","Low","2","LabTech","Very High","Married",6674,0,"Yes",11,"Low","3",10,6,"High",9,8,7,5
50,"No","Non-Travel","R&D",28,"Bachelor","Other","Very High","Female","High","4","Mgr","Low","Married",16880,4,"No",11,"Medium","0",25,2,"High",3,2,1,2
40,"Yes","Non-Travel","HR",25,"Master","Medical","Very High","Male","Medium","3","ResearchDir","Medium","Divorced",9094,2,"No",12,"High","0",9,2,"High",5,4,1,0
52,"Yes","Non-Travel","HR",5,"Bachelor","Other","Medium","Male","High","3","ResearchDir","Medium","Divorced",8446,9,"No",19,"High","0",10,2,"Medium",8,7,7,7
30,"No","Non-Travel","R&D",17,"Master","Marketing","Medium","Female","High","3","ManufacturingDir","Low","Married",11916,1,"No",23,"Very High","2",9,2,"High",9,1,0,8
39,"No","Non-Travel","R&D",18,"College","Other","Low","Male","High","2","HealthcareRep","High","Divorced",4534,0,"Yes",11,"Low","0",9,6,"High",8,7,1,7
31,"No","Rarely","HR",2,"Master","Other","Very High","Female","High","3","ResearchDir","High","Single",9852,1,"No",19,"Low","1",10,5,"Medium",10,8,9,6
41,"No","Rarely","HR",10,"College","Marketing","High","Male","Low","2","ResearchDir","Medium","Divorced",6151,1,"Yes",13,"Low","0",19,4,"High",19,2,11,9
31,"Yes","Frequently","HR",1,"Bachelor","Other","Very High","Female","High","1","HR Personnel","Medium","Divorced",2302,1,"No",11,"Low","0",3,2,"Very High",3,2,2,2
44,"Yes","Non-Travel","R&D",3,"Bachelor","Other","Low","Male","High","1","LabTech","Low","Married",2362,4,"Yes",12,"High","0",10,4,"Very High",3,2,1,2
42,"No","Rarely","R&D",2,"Below College","Other","High","Male","High","4","ManufacturingDir","High","Married",17861,0,"No",13,"Very High","0",21,3,"Medium",20,8,2,10
55,"No","Non-Travel","R&D",2,"College","Marketing","Very High","Female","Low","5","ManufacturingDir","High","Married",19187,4,"Yes",14,"Very High","1",23,5,"High",19,9,9,11
56,"No","Non-Travel","Sales",8,"Master","Other","Very High","Male","High","5","ManufacturingDir","Medium","Divorced",19717,6,"Yes",14,"Low","0",36,4,"High",7,3,7,7
40,"No","Rarely","R&D",16,"College","Other","High","Male","High","1","SalesRep","High","Single",3544,9,"Yes",16,"Medium","1",6,0,"High",4,2,0,0
34,"No","Non-Travel","R&D",9,"Bachelor","Other","Very High","Male","High","3","SalesExec","Very High","Single",8500,0,"Yes",11,"Very High","1",10,0,"Medium",9,7,1,6
40,"No","Non-Travel","R&D",2,"Bachelor","Other","High","Male","High","2","SalesRep","Very High","Divorced",4661,1,"Yes",13,"High","0",9,4,"High",9,8,8,8
41,"No","Frequently","HR",1,"Bachelor","Medical","High","Female","High","2","ResearchDir","Low","Single",4103,0,"Yes",17,"Very High","1",10,2,"High",9,3,1,7
35,"No","Frequently","R&D",4,"Master","Other","High","Male","High","2","SalesRep","High","Divorced",4249,1,"No",11,"Medium","0",9,3,"High",9,6,1,1
51,"No","Non-Travel","Sales",5,"Bachelor","Other","High","Male","High","4","ManufacturingDir","Medium","Single",14026,1,"No",11,"Medium","1",33,2,"High",33,9,0,10
38,"No","Non-Travel","HR",2,"College","Other","Medium","Female","High","2","ResearchDir","Low","Single",6893,3,"Yes",15,"Very High","1",11,3,"High",7,7,1,7
34,"No","Non-Travel","HR",15,"College","Marketing","High","Female","High","2","ResearchDir","Low","Divorced",6125,1,"Yes",12,"Very High","0",10,6,"Very High",10,8,9,6
25,"No","Non-Travel","R&D",19,"Below College","Marketing","Very High","Male","High","1","LabTech","Very High","Married",3669,3,"Yes",11,"High","3",7,6,"Medium",3,2,1,2
58,"Yes","Non-Travel","R&D",7,"Master","Marketing","High","Female","Medium","3","HealthcareRep","Low","Married",10008,7,"No",14,"Very High","0",31,0,"Medium",10,9,5,9
40,"No","Non-Travel","R&D",1,"Master","Other","Medium","Male","High","1","LabTech","Medium","Married",2387,3,"Yes",22,"High","1",7,3,"High",4,2,0,3
36,"No","Frequently","HR",7,"Bachelor","Medical","Low","Female","Very High","2","ResearchDir","Low","Married",4639,2,"Yes",16,"Very High","1",17,2,"Medium",15,7,6,13
48,"No","Non-Travel","R&D",4,"Bachelor","Other","Very High","Male","High","3","HealthcareRep","Very High","Divorced",7898,1,"Yes",11,"High","0",11,2,"High",10,9,0,8
27,"No","Non-Travel","HR",11,"Bachelor","Marketing","High","Female","Very High","1","HR Personnel","Very High","Married",2534,8,"Yes",14,"Medium","1",5,4,"High",1,0,0,0
51,"No","Non-Travel","R&D",11,"College","HR","Very High","Female","Medium","4","HealthcareRep","Medium","Divorced",13142,3,"Yes",16,"Medium","0",29,1,"Medium",5,2,0,3
18,"No","Rarely","R&D",1,"Bachelor","Other","Very High","Female","High","1","LabTech","Very High","Divorced",1611,1,"Yes",15,"High","0",0,5,"Very High",0,0,0,0
35,"No","Non-Travel","R&D",1,"Bachelor","Marketing","Very High","Female","Medium","2","LabTech","Very High","Married",5363,0,"Yes",12,"Medium","1",10,0,"High",9,7,0,0
27,"No","Frequently","HR",2,"Below College","Other","Very High","Male","Low","2","ResearchDir","Very High","Divorced",5071,3,"Yes",20,"Medium","0",8,3,"High",6,2,0,0
55,"Yes","Non-Travel","HR",13,"Master","Medical","Low","Male","Very High","4","ResearchDir","High","Divorced",13695,6,"No",17,"High","0",24,2,"Medium",19,7,3,8
56,"No","Non-Travel","R&D",23,"Bachelor","Other","Very High","Male","High","4","HealthcareRep","Medium","Married",13402,4,"No",12,"Low","1",33,0,"High",19,16,15,9
34,"No","Rarely","R&D",26,"Below College","HR","Low","Female","Medium","1","SalesRep","High","Single",2029,1,"Yes",20,"High","3",5,2,"High",5,4,0,0
40,"No","Non-Travel","R&D",2,"Below College","Marketing","Medium","Female","Very High","2","SalesExec","High","Single",6377,5,"Yes",20,"Medium","3",15,0,"High",12,11,11,8
34,"No","Non-Travel","R&D",29,"Bachelor","Marketing","Medium","Male","High","2","LabTech","High","Married",5429,4,"Yes",13,"Low","2",10,1,"High",8,7,7,7
31,"Yes","Frequently","HR",2,"Bachelor","Other","High","Female","Medium","1","HR Personnel","Very High","Divorced",2785,7,"Yes",14,"High","0",3,3,"Very High",1,0,0,0
35,"Yes","Frequently","HR",18,"Master","Medical","Very High","Female","High","2","ResearchDir","High","Married",4614,0,"No",18,"High","1",5,0,"Medium",4,2,3,2
38,"No","Frequently","R&D",7,"Bachelor","Other","Very High","Male","Very High","1","SalesRep","High","Single",2610,1,"Yes",11,"Very High","3",4,2,"High",4,2,0,3
34,"No","Non-Travel","R&D",2,"Master","HR","High","Female","High","2","SalesExec","Very High","Divorced",6687,1,"Yes",11,"Very High","0",14,2,"Very High",14,11,4,11
28,"No","Non-Travel","HR",26,"Bachelor","Other","High","Male","Medium","2","ResearchDir","Low","Married",4724,1,"Yes",11,"High","1",5,0,"High",5,3,0,4
31,"Yes","Non-Travel","R&D",22,"Master","Marketing","Very High","Male","High","2","HealthcareRep","High","Married",6179,1,"No",15,"Very High","2",10,3,"Medium",10,2,6,7
